SupplierName,SupplierSku,CatalogSku,Manufacturer,ProductClassification,ProductName,ProductStatus,PackageId,BatchId,InStockQuantity,Cost,Unit,ReceivedDate,CountQuantity,LocationName,RoomName,LocationId,RoomId,ProductCatalogId,ExpiryDate,PackagedDate
OCS,101673_1x1g___,DJFYR5A0,,Pre-Roll Hybrid,BLKMKT - Cherry Punch Pre-Roll - 1x1g,Active,AC02722CP,,6,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,b4d1a22b-2d06-42e9-bb12-6885789b1b94,,
OCS,101925_3.5g___,4TYPPZ2B,,Flower Hybrid,BLKMKT - MacFlurry - 3.5g,Active,3PL33421MF,,4,0,Single Unit,16-06-2022 18:31:10,,495 Welland Ave,Front Room,228806,3972,e3df9b16-b8fc-4d3e-b274-66d27c57c983,,
OCS,102256_1x1g___,YRRJMATL,,Pre-Roll Indica,BLKMKT - MacFlurry Pre-Roll - 1x1g,Active,AC01822MF,,7,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,ec79c0d0-2594-43f2-b179-c1737fd87918,,
OCS,102665_3.5g___,1ANYQV16,,Flower Indica,BLKMKT - Park Fire OG - 3.5g,Active,3PL01222PFOG,,7,0,Single Unit,28-05-2022 17:51:16,,495 Welland Ave,Front Room,228806,3972,5a524d71-6cf0-49fc-a0b3-9c27975d31c4,,
OCS,320170_355ml___,0QAHQFH1,,Beverages,Blüm - Strawberry Mint Lime Sparkling Beverage - 355ml x 5:1,Active,PPS00001785,,8,0,Single Unit,19-05-2022 20:45:32,,495 Welland Ave,Front Room,228806,3972,911d7d0f-c5df-4811-9396-5a15edf97618,,
OCS,330201_1 Pack___,WH47B152,,Bakery,Bogart's Kitchen - Cluster Puck - 1 x 10:1,Active,3445-1,,1,0,Single Unit,01-12-2021 11:45:56,,495 Welland Ave,Front Room,228806,3972,465d1268-a1b8-425d-bac1-ea767ecd4566,,
OCS,330299_10ml___,YEGPXVKV,,Bakery,Bogart's x Heartbeat - Red Habanero Hot Sauce - 1 x 10:1,Active,3668-10,,12,0,Single Unit,13-04-2022 17:49:08,,495 Welland Ave,Front Room,228806,3972,ef3f0e52-8075-4b15-81de-6fdc6917af79,,
OCS,102547_3.5g___,LT30FYBB,,Flower Hybrid,Bold Growth - Root Beer Float - 3.5g,Active,0521-2111-01,,8,0,Single Unit,27-04-2022 16:07:21,,495 Welland Ave,Front Room,228806,3972,f1437b2d-f0df-4186-bce5-d475f972a592,,
OCS,102307_3x0.5g___,50U0KDR6,,Pre-Roll Hybrid,Bold Growth - Root Beer Float Pre-Rolls - 3x0.5g,Active,0532-2113-01,,8,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,8ca276db-60ac-4f97-bd44-f70dd2703ad9,,
"Greenlane,HBI Canada","BVD-HUMIDIPAK-S,BOVEDA 8g OWB",XFFKPFCN,,Storage,Boveda - 62% Humidity Pack - 8g,Active,,,34,0,Single Unit,04-05-2021 11:49:28,,495 Welland Ave,Front Room,228806,3972,ec41d4b8-5fbc-430b-a1f0-e4c9296bd599,,
OCS,102375_3x0.5g___,FKTXDG11,,Pre-Roll Sativa,Broken Coast - Amnesia Haze Pre-Rolls - 3x0.5g,Active,3101724425,,5,0,Single Unit,19-05-2022 20:45:32,,495 Welland Ave,Front Room,228806,3972,5c0c1a44-c8cf-4dfa-b86e-b982a68a098c,,
OCS,101392_3.5g___,XRK4XUXJ,,Flower Indica,Broken Coast - Frost Monster (Gabriola)  - 3.5g,Active,2570110221,,10,0,Single Unit,16-02-2022 11:48:21,,495 Welland Ave,Front Room,228806,3972,1363923a-084f-4e05-a242-86500fc66090,,
OCS,101449_1x0.5g___,TQ3N5Y1R,,Pre-Roll Indica,Broken Coast - Frost Monster (Gabriola) Pre-Roll - 1x0.5g,Active,3101724618,,37,0,Single Unit,16-06-2022 18:31:10,,495 Welland Ave,Front Room,228806,3972,14151147-cd53-4ee1-bf69-5b3f61418e5f,,
OCS,102487_3.5G___,WDKBAJ0N,,Flower Hybrid,Broken Coast - Kush Mints - 3.5g,Active,2710110921,,1,0,Single Unit,02-02-2022 11:48:19,,495 Welland Ave,Front Room,228806,3972,47c054b1-1522-4447-8804-cdea3aa5a684,,
OCS,101452_1x0.5g___,AN2MRMK1,,Pre-Roll Hybrid,Broken Coast - Muskmelon OG (Saturna) Pre-Roll - 1x0.5g,Active,3101724343,,38,0,Single Unit,19-05-2022 20:45:32,,495 Welland Ave,Front Room,228806,3972,c7a1a3bd-94ca-4529-996c-2545492f52c1,,
OCS,100182_3.5g___,Q1RKW0UX,,Flower Hybrid,Broken Coast - Sour OG (Ruxton) - 3.5g,Active,1690125021,,11,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Front Room,228806,3972,719de18c-5e45-40b5-94b5-34fcd7894389,,
OCS,101454_1x0.5g___,HWPHNX6C,,Pre-Roll Indica,Broken Coast - Stargazer (Sonora) Pre-Roll - 1x0.5g,Active,3101724291,,38,0,Single Unit,19-05-2022 20:45:32,,495 Welland Ave,Front Room,228806,3972,8b986590-8b78-4023-845a-16f986265fbd,,
OCS,102377_3x0.5g___,Y0UYQAKD,,Pre-Roll Indica,Broken Coast - Sunset Sherbet Pre-Rolls - 3x0.5g,Active,3101723224,,6,0,Single Unit,26-01-2022 15:35:56,,495 Welland Ave,Front Room,228806,3972,bab502c2-6288-4ddd-b5a4-d9a907996185,,
OCS,101858_2x1g___,73LPEHFW,,Pre-Roll Sativa,Buddy Blooms - Outlaw Haze Pre-Rolls - 2x1g,Active,PR102721C,,12,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Front Room,228806,3972,f3e9efca-fd00-47b1-bcc6-9867b1e9238d,,
OCS,101858_2x1g___,73LPEHFW,,Pre-Roll Sativa,Buddy Blooms - Outlaw Haze Pre-Rolls - 2x1g,Active,PR102721D,,12,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,f3e9efca-fd00-47b1-bcc6-9867b1e9238d,,
OCS,102627_3.5g___,R50CX0CB,,Flower Hybrid,Bullrider - KK Mints - 3.5g,Active,KK09WI22A312,,9,0,Single Unit,20-04-2022 15:55:08,,495 Welland Ave,Front Room,228806,3972,c298f612-b09a-4705-8fc9-d10b71791c28,,
OCS,102630_1x1g___,CWWG1LE3,,Pre-Roll Hybrid,Bullrider - KK Mints Pre-Roll - 1x1g,Active,KK09WI22D111,,13,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,503fe32f-4437-47da-92c4-de732fc18f06,,
OCS,102985_1x1g___,8DC21D58,,Pre-Roll Hybrid,Bullrider - Peach Crescendo Pre-Roll - 1x1g,Active,PC06WI21K232M,,5,0,Single Unit,19-05-2022 20:45:32,,495 Welland Ave,Front Room,228806,3972,4126507a-3a8e-4c39-b02f-93aed4ba2529,,
OCS,102629_3.5g___,0VUCJP2B,,Flower Hybrid,Bullrider - Purple Sunset - 3.5g,Active,PS12WI21L144M,,12,0,Single Unit,12-05-2022 21:24:24,,495 Welland Ave,Front Room,228806,3972,2c294d90-5f7a-4e41-aa93-47506d06f369,,
OCS,102631_1x1g___,06H627EW,,Pre-Roll Hybrid,Bullrider - Purple Sunset Pre-Roll - 1x1g,Active,PS12WI21L144M,,11,0,Single Unit,16-06-2022 18:31:10,,495 Welland Ave,Front Room,228806,3972,5c5b97f8-3a43-4a0e-a99f-b1d3b6e61280,,
OCS,102628_3.5g___,QFNP7ZP8,,Flower Hybrid,Bullrider - Tiger Cake - 3.5g,Active,TC08WI22A202,,12,0,Single Unit,28-05-2022 17:51:16,,495 Welland Ave,Front Room,228806,3972,c3109dfb-ffac-441b-bd25-7b0d557bbf6a,,
OCS,101810_3.5g___,VRUTWYVE,,Flower Indica,Bullrider - Wedding Cake - 3.5g,Active,WCWI21K031M,,10,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,1afa63d4-2bd7-4759-a2d5-f7257a7ce228,,
OCS,102286_1x1g___,PCWPUR43,,Pre-Roll Hybrid,Bullrider - Wedding Cake Pre-Roll - 1x1g,Active,WCWI21F051,,7,0,Single Unit,02-06-2022 17:05:38,,495 Welland Ave,Front Room,228806,3972,46c35ff9-7f91-4882-88db-5446dba8779e,,
OCS,330269_2 Pack___,2UPDCYK5,,Candy,Camino - Midnight Blueberry CBN Soft Chews - 2 x 5:0:0:1,Active,KG22005,,12,0,Single Unit,02-06-2022 17:05:38,,495 Welland Ave,Front Room,228806,3972,cb426a54-8362-433f-8ab0-f6611399621a,,
OCS,310265_3x0.5g___,UHCV1L00,,Pre-Roll Infused,Canaca - Indica 30 Kief Infused Pre-Rolls - 3x0.5g,Active,3101723736,,4,0,Single Unit,06-04-2022 17:54:09,,495 Welland Ave,Front Room,228806,3972,89f081e4-4d05-400d-a75d-1e8608ab314a,,
OCS,320208_355ml___,QPRZNK5J,,Beverages,Canajo - Regular Cold Coffee Beverage - 355ml x 2:10,Active,AAC00001,,9,0,Single Unit,27-04-2022 16:07:21,,495 Welland Ave,Front Room,228806,3972,0821faed-b778-40c5-9738-7557e242bfb6,,
OCS,320155_4 Pack___,E5BW71QN,,Beverages,Cann Social - Blood Orange Cardamom Sparkling Beverage - 4x236ml x 2:4,Active,511215061,,53,0,Single Unit,06-04-2022 17:54:09,,495 Welland Ave,Front Room,228806,3972,3a41cd15-8751-401a-b010-c2169d951567,,
OCS,320156_4 Pack___,Z7ENNDFN,,Beverages,Cann Social - Grapefruit Rosemary Sparkling Beverage -  4x236ml x 2:4,Active,511214051,,57,0,Single Unit,06-04-2022 17:54:09,,495 Welland Ave,Front Room,228806,3972,cab476a6-76cf-4d01-bc3f-e00f011ab309,,
OCS,320158_4 Pack___,8JLCVELH,,Beverages,Cann Social - Lemon Lavender Sparkling Beverage - 4x236ml x 2:4,Active,511213041,,53,0,Single Unit,06-04-2022 17:54:09,,495 Welland Ave,Front Room,228806,3972,fca1431c-8655-4c8a-b468-80ec72882e9b,,
OCS,101870_3.5g___,M2V5MGVP,,Flower Hybrid,Carmel - Animal Face - 3.5g,Active,AF51A1,,11,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,9d6b6ff5-554d-482a-890d-4d9ac4806bfb,,
OCS,102071_3x0.5g___,J2CLTVQD,,Pre-Roll Hybrid,Carmel - Animal Face Pre-Rolls - 3x0.5g,Active,AF49LF2,,3,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,0e4817c0-4337-4819-984f-735992ef8681,,
OCS,102537_3.5g___,AAQXGPAP,,Flower Hybrid,Carmel - Drew's Pheno - 3.5g,Active,DP6A1,,9,0,Single Unit,04-05-2022 20:45:35,,495 Welland Ave,Front Room,228806,3972,bbaf35ea-378e-4730-8aa3-52251b210fbc,,
OCS,102476_3.5g___,MQMXCC3J,,Flower Hybrid,Castle Rock Farms - Gelato Soap - 3.5g,Active,CRF-FLW-013,,1,0,Single Unit,04-05-2022 20:45:35,,495 Welland Ave,Front Room,228806,3972,5b39f192-f69a-4280-8b63-e5c4424e1c61,,
OCS,330283_4 Pack___,PAA0MWFG,,Candy,Censored Edibles - Glazed Banana Penis Soft Chews - 4 x 2.5:0,Active,GG220419,,4,0,Single Unit,09-06-2022 22:22:19,,495 Welland Ave,Front Room,228806,3972,7a075aac-9e67-4c9b-976f-48be471a8df9,,
OCS,102724_1x0.5g___,1NT2X6RU,,Pre-Roll Hybrid,Choice Grower's - Jeffrey Pre-Roll - 1x0.5g,Active,120422-022,,59,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Front Room,228806,3972,28fa53aa-70e5-49e4-ac0d-d5694f50a6d1,,
OCS,330026_1x16g___,HHLU06V8,,Chocolate,Chowie Wowie - Balance Solid Milk Chocolate - 1 x 10:10,Active,H0011627,,8,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,cb984337-f459-4df4-a8a2-e0e7329de862,,
OCS,330024_1x16g___,Q5TVNENP,,Chocolate,Chowie Wowie - THC Solid Milk Chocolate - 1 x 10:1,Active,H0011564,,11,0,Single Unit,28-05-2022 17:57:13,,495 Welland Ave,Front Room,228806,3972,b9aafcf3-0cf3-459a-a391-575c726c4c6b,,
OCS,330150_2x6.5g___,L6DFTJ8E,,Candy,Chuz - Salted Caramel Double - 2 x 5:0,Active,CML2205101,,9,0,Single Unit,16-06-2022 18:31:10,,495 Welland Ave,Front Room,228806,3972,a709e638-8360-4f03-8907-2fc66be93eca,,
OCS,101940_3.5g___,NP51D13X,,Flower Indica,Citizen Stash - Fruity Pebbles OG - 3.5g,Active,FP.F4,,5,0,Single Unit,16-03-2022 14:15:27,,495 Welland Ave,Front Room,228806,3972,5125bacf-b901-446a-8b19-58f2c9da7bcf,,
OCS,101942_2x0.5g___,MCXR5W72,,Pre-Roll Indica,Citizen Stash - Fruity Pebbles OG Pre-Rolls - 2x0.5g,Active,EX012228.01,,3,0,Single Unit,06-04-2022 17:54:09,,495 Welland Ave,Front Room,228806,3972,fa48698f-5d7b-4da9-bb6d-43047897ced0,,
OCS,101667_2x0.5g___,2AFTAVTN,,Pre-Roll Hybrid,Citizen Stash - MAC1 Pre-Roll - 2x0.5g,Active,EX012250.01,,3,0,Single Unit,09-03-2022 14:44:37,,495 Welland Ave,Front Room,228806,3972,8eafc601-d1b9-4847-852a-1dcc0f4c7be6,,
OCS,101667_3x0.5g___,807A88MJ,,Pre-Roll Hybrid,Citizen Stash - MAC1 Pre-Rolls - 3x0.5g,Active,EX012249.01,,14,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Front Room,228806,3972,9e921710-afc9-4313-a456-42b416c8013c,,
OCS,101669_3x0.5g___,02GKJA6L,,Pre-Roll Sativa,Citizen Stash - Sage N' Sour Pre-Rolls - 3x0.5g,Active,EX042201.01,,17,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,31e29582-c68f-4c7f-bf09-89cb9501abcb,,
OCS,101939_3.5g___,KML12J8N,,Flower Hybrid,Citizen Stash - Sundae Driver - 3.5g,Active,SDR.B8,,5,0,Single Unit,09-03-2022 14:44:37,,495 Welland Ave,Front Room,228806,3972,35c20013-2f25-4184-b3f6-47277e0c732a,,
OCS,101668_2x0.5g___,TVC2J680,,Pre-Roll Indica,Citizen Stash - Sunset Sherbet Pre-Rolls - 2x0.5g,Active,SNS.F22,,3,0,Single Unit,09-03-2022 14:44:37,,495 Welland Ave,Front Room,228806,3972,202f1acc-6d46-4ac7-998f-f7b4e725acd3,,
WCG,TX300,CAEXKPJE,,Lighters,Colibri - 6ppm Butane - 167g,Active,,,9,0,Single Unit,14-10-2021 11:08:59,,495 Welland Ave,Front Room,228806,3972,d078bb18-c540-4d29-8847-56a099ee757c,,
OCS,320109_1x355ml___,U33Y7Q3K,,Beverages,Collective Project - Blood Orange Yuzu & Vanilla Sparkling Juice - 355ml x 10:10,Active,PPS00001894,,38,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Front Room,228806,3972,46b57cec-b9e6-4a5c-be77-04e56c33ce79,,
OCS,320110_1x355ml___,BFAQ2YZE,,Beverages,Collective Project - Lemon Honey & Ginger Chamomile Sparkling Tea - 355ml x 3:3,Active,PPS00002081,,12,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,f415c29b-4d0f-4525-8bf0-cfec698628d1,,
OCS,320132_1x355ml___,UW1ZHFXC,,Beverages,Collective Project - Mango Pineapple & Coconut Sparkling Juice - 355ml x 5:5,Active,PPS00001962,,6,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,5e9261f8-7331-4ba2-955b-dcace055aa54,,
OCS,320173_355ml___,5DZTVV26,,Beverages,Collective Project - Pear & Lemon Sparkling Juice - 355ml x 8:4,Active,PPS00001812,,7,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,cac5c174-6cd7-4f3e-a382-b37d78af4783,,
OCS,101822_15g___,T6PBZKN3,,Flower Hybrid,Color - Black Sugar Rose - 15g,Active,L220300026,,4,0,Single Unit,13-04-2022 17:49:09,,495 Welland Ave,Front Room,228806,3972,3c37e038-87ee-44cb-81b8-80431efab875,,
OCS,101822_3.5g___,4NP4PHUE,,Flower Hybrid,Color - Black Sugar Rose - 3.5g,Active,L220400271,,17,0,Single Unit,02-06-2022 17:05:39,,495 Welland Ave,Front Room,228806,3972,65cd4637-5c85-48ad-9f55-69b426c1acc7,,
OCS,300530_0.5g___,DC6DYU42,,510 Carts,Color - Black Sugar Rose Live Resin 510 Cartridge - 0.5g,Active,L211100246,,9,0,Single Unit,26-01-2022 15:35:56,,495 Welland Ave,Front Room,228806,3972,912f8066-bb63-4448-95dd-0f4ca085da19,,
OCS,102385_2x0.35g___,V0QXA0QM,,Pre-Roll Hybrid,Color - Black Sugar Rose Pre-Rolls 2x0.35g,Active,L220400009,,17,0,Single Unit,12-05-2022 21:24:24,,495 Welland Ave,Front Room,228806,3972,00827cbc-5e6e-48d2-b1e0-7f327e43b30e,,
"OCS,","102050_3.5g___,101029_3.5g___",FNNJYFJG,,Flower Hybrid,Color - Blueberry Seagal - 3.5g,Active,L220400114,,10,0,Single Unit,27-04-2022 16:07:21,,495 Welland Ave,Front Room,228806,3972,af6bd207-d8d5-4f5c-85d9-5764aa618624,,
OCS,101176_10X0.35G___,76YJJM8P,,Pre-Roll Hybrid,Color - Blueberry Seagal Pre-Rolls - 10x0.35g,Active,L220500092,,3,0,Single Unit,16-06-2022 18:31:10,,495 Welland Ave,Front Room,228806,3972,b28e7e14-fa12-4086-9047-7091aab937b5,,
OCS,101030_15g___,E41PCVJ1,,Flower Sativa,Color - Ghost Train Haze - 15g,Active,L220400142,,2,0,Single Unit,19-05-2022 20:45:32,,495 Welland Ave,Front Room,228806,3972,327f7411-29c9-4047-b105-63da8cb9394b,,
"OCS,","101855_3.5g___,101030_3.5g___",CQ1XTATB,,Flower Sativa,Color - Ghost Train Haze - 3.5g,Active,L220400144,,17,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,dce8c689-df49-4285-b8f1-ed9bdd8b5554,,
OCS,101678_2x0.35g___,KR5Z6GF6,,Pre-Roll Sativa,Color - Ghost Train Haze Pre-Rolls - 2x0.35g,Active,L220400106,,14,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,36dfe151-2613-4958-b5e7-bb2dbe5b99c0,,
OCS,101857_15g___,KZ0VW75K,,Flower CBD/1:1,Color - Mango Haze - 15g,Active,L210500178,,1,0,Single Unit,28-07-2021 09:14:44,,495 Welland Ave,Front Room,228806,3972,b0847bdd-75be-4565-ad7e-f07ce925ad6c,,
OCS,101857_15g___,KZ0VW75K,,Flower CBD/1:1,Color - Mango Haze - 15g,Active,L220400286,,6,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,b0847bdd-75be-4565-ad7e-f07ce925ad6c,,
"OCS,","101857_3.5g___,101031_3.5g___",NXHKAE3K,,Flower CBD/1:1,Color - Mango Haze - 3.5g,Active,L220400181,,15,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,0c96fc02-4f9e-4851-92da-ce7b5512bb2f,,
OCS,101175_10x0.35g___,58PT2865,,Pre-Roll CBD/1:1,Color - Mango Haze Pre-Rolls - 10x0.35g,Active,L211200151,,1,0,Single Unit,16-03-2022 14:15:27,,495 Welland Ave,Front Room,228806,3972,ca6f7138-8a69-4103-87c9-f977cf26c81c,,
OCS,101184_3.5g___,7XR82VQH,,Flower Sativa,Color - Milled Pedro's Sweet Sativa  - 3.5g,Active,L220200095,,17,0,Single Unit,16-02-2022 11:48:21,,495 Welland Ave,Front Room,228806,3972,42298bc7-f0bf-4afe-842e-5b8c2ad68840,,
OCS,300369_0.5g___,ETXJHEF0,,510 Carts,Color - Pedro's Sweet Sativa Live Resin 510 Cartridge - 0.5g,Active,L220200126,,8,0,Single Unit,23-03-2022 16:45:28,,495 Welland Ave,Front Room,228806,3972,cb25a59b-7cbf-4bcb-a969-fa43f2ba44a9,,
OCS,310195_1g___,JZ6ZL6QQ,,Resin,Color - Pedro's Sweet Sativa Live Resin Sugar - 1g,Active,L211200295,,11,0,Single Unit,26-01-2022 15:35:56,,495 Welland Ave,Front Room,228806,3972,8a678062-b329-4e10-a10f-a4d379d610f0,,
OCS,101679_2x0.35g___,VDQKKMDN,,Pre-Roll Sativa,Color - Pedro's Sweet Sativa Pre-Rolls - 2x0.35g,Active,L220500005,,8,0,Single Unit,16-06-2022 18:31:10,,495 Welland Ave,Front Room,228806,3972,46d7651a-10ff-4f6c-9e9c-04b0c3343c7c,,
OCS,102559_3.5g___,TB5TAU2M,,Flower Indica,Color - Space Cake - 3.5g,Active,L220500212,,2,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,8b33aac9-8dc0-471a-b561-df05f03841f6,,
OCS,102488_7g___,2387XBNK,,Flower Indica,Common Ground - Larry the Purple Alien Milled - 7g,Active,L22F1061,,4,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,32919af9-3394-46bf-b2b9-b3be3421a77e,,
OCS,102499_7g___,ULHKYVYN,,Flower Indica,Common Ground - Master Kush Milled - 7g,Active,L22F1060,,5,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,10970253-0211-43c6-b8c1-a80d8da89b22,,
OCS,102426_14g___,0JR8EBXY,,Flower Sativa,Contraband - CNDYLND - 14g,Active,VA012313.01,,6,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,f395984c-d20d-4b44-b679-12ed9f003344,,
OCS,102426_3.5g___,1AJRQA6F,,Flower Sativa,Contraband - CNDYLND - 3.5g,Active,VA012302.01,,11,0,Single Unit,19-05-2022 20:45:32,,495 Welland Ave,Front Room,228806,3972,01b8c13b-a24e-4dfb-bcac-e62719ab352e,,
OCS,310271_1g___,BBCE3ZTB,,Resin,Contraband - Killer Kush Live Resin Badder - 1g,Active,VA032244.01,,1,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,739b3eb6-b8e6-408d-8303-17f7d9f2b266,,
OCS,300627_1g___,76PWYXRV,,510 Carts,Contraband - Okanagan Sugar Live Terp 510 Cartridge - 1g,Active,VA032258.01,,8,0,Single Unit,19-05-2022 20:45:33,,495 Welland Ave,Front Room,228806,3972,6cc322b9-fc25-4e21-a8ee-f83537efeb47,,
OCS,102346_3x0.5g___,E3P6UY4H,,Pre-Roll Hybrid,Coterie - Mendo Breath Pre-Rolls - 3x0.5g,Active,PRM-21K25,,5,0,Single Unit,16-02-2022 11:48:21,,495 Welland Ave,Front Room,228806,3972,edebae06-f034-43b4-ade2-01f7fd3bb837,,
OCS,102779_10x0.5g___,KEK4NEWH,,Pre-Roll Hybrid,Countryside - 10th Planet Pre-Rolls - 10x0.5g,Active,PR102391B,,2,0,Single Unit,16-06-2022 18:31:10,,495 Welland Ave,Front Room,228806,3972,38ff9cd0-bb4d-47f0-a556-9b0edc13f7bb,,
OCS,102780_3.5g___,PTPHWXUV,,Flower Hybrid,Countryside - Harvest Reserve 10th Planet - 3.5g,Active,WF301201,,18,0,Single Unit,12-05-2022 21:24:24,,495 Welland Ave,Front Room,228806,3972,da3acffd-6471-4979-b323-8724678c3c44,,
OCS,310171_3x0.5g___,RDC0FJEY,,Pre-Roll Infused,Cruuzy - Supercharged Duubyz Indica Rosin Infused Pre-Rolls - 3x0.5g,Active,127P011640,,7,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,51918dc5-bc34-42f4-9486-40d2da68ab6b,,
OCS,310172_3x0.5g___,MXE24EJT,,Pre-Roll Infused,Cruuzy - Supercharged Duubyz Sativa Rosin Infused Pre-Rolls - 3x0.5g,Active,126P008621,,1,0,Single Unit,12-05-2022 21:24:24,,495 Welland Ave,Front Room,228806,3972,2f7c46e2-7811-4c33-b83c-2cac0dce61f7,,
OCS,102668_3x0.5g___,3R544GZ3,,Pre-Roll Indica,Current -  Layer Cake Pre-Rolls - 3x0.5g,Active,LYCPRE002,,14,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,6fd5408d-bc28-4071-8019-86ac808bd9b6,,
OCS,310207_2g___,EEYG4Y7N,,Kief & Hash,Dab Bods - OG Lime Killer Moon Rocks - 2g,Active,22OMR1304,,3,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Front Room,228806,3972,9781998e-aa13-4eb7-b617-d80ac0601e3e,,
OCS,300554_1g___,W1YRHMZ3,,510 Carts,Daily Special - Blueberry White 510 Cartridge - 1g,Active,9968209724550,,7,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,0191fff3-a196-4437-a6fd-fd3732e9803c,,
OCS,330109_1x10g___,K2PUWPJC,,Chocolate,Daily Special - Caramel Mocha Milk Chocolate - 1 x 10:1,Active,1104921000096,,4,0,Single Unit,14-07-2021 15:45:55,,495 Welland Ave,Front Room,228806,3972,bf4ac72c-7cc4-4490-982b-b7245d845c95,,
OCS,102411_3.5g___,ZERX5ZDC,,Flower CBD/1:1,Dan's Balance - Cannatonic Blackberry Kush - 3.5g,Active,A6880001,,2,0,Single Unit,26-01-2022 15:35:56,,495 Welland Ave,Front Room,228806,3972,3fc59762-8a69-4eb5-861f-5a2900704573,,
OCS,320180_222ml___,U34HH88Z,,Beverages,Deep Space - Orange Orbit Soda - 222ml x 10:1,Active,2200000133,,2,0,Single Unit,19-05-2022 20:45:32,,495 Welland Ave,Front Room,228806,3972,c7840869-20b8-4373-b6e3-754349df9dcb,,
OCS,101976_3.5g___,GQ0U78T0,,Flower CBD/1:1,Divvy - Black Widow CBD - 3.5g,Active,4088,,3,0,Single Unit,19-05-2022 20:45:32,,495 Welland Ave,Front Room,228806,3972,4702d7be-1583-4652-962a-08b13203a3db,,
OCS,101977_12x0.35g___,GK0JWT7Y,,Pre-Roll CBD/1:1,Divvy - Black Widow CBD Pre-Rolls - 12x0.35g,Active,3993,,3,0,Single Unit,02-06-2022 17:05:39,,495 Welland Ave,Front Room,228806,3972,551ba5c0-1df3-4fdc-89b7-b168bdc573e3,,
OCS,102730_14g___,YNE4PEPW,,Flower Indica,Divvy - Cropped Indica Harvest - 14g,Active,3991-5,,7,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,9eea23c8-5821-4a54-9824-98a2ab620285,,
OCS,102729_14g___,2RJ184JV,,Flower Sativa,Divvy - Cropped Sativa Harvest - 14g,Active,4006-1,,6,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,c61169b4-1712-4a3c-b025-85b5d9dc8b56,,
OCS,101980_12x0.35g___,H6BMVNVZ,,Pre-Roll CBD/1:1,Divvy - Nebula II CBD Pre-Rolls - 12x0.35g,Active,3768,,5,0,Single Unit,16-03-2022 14:15:28,,495 Welland Ave,Front Room,228806,3972,8a3f5b26-dbbc-49db-97c7-f0db21f18d5c,,
OCS,102044_30ml___,YHZLUG8F,,Oils,Dosecann - CBD 100 Oil - 30ml x 2:100,Active,2200659,,6,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,aa098c31-63bc-4067-9f96-ca193b0f47d3,,
OCS,340054_60g___,C25C3QQ2,,Topicals,Dosecann - CBD Daily Relief Cream - 60g x 40:1200,Active,2200429,,6,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Front Room,228806,3972,90a60258-7c1b-4783-82c8-a0da6db4643d,,
